-65.75	-9.75	10.528873825075001	612
-65.75	-10.25	12.037195892330002	561
-74.25	-10.25	9.59117126465	544
-75.25	-10.25	10.819794464120001	542
-58.75	-10.25	10.634746297200001	575
-58.25	-10.25	9.203618469240002	576
-76.25	-10.75	0.081061923504	490
-68.25	-10.75	7.375942230200001	506
-58.25	-10.75	11.03914489745	526
-75.75	-10.75	0.0464833319187	491
-74.25	-10.75	7.127846527100001	494
-68.75	-10.75	10.335408782950001	505
-65.75	-10.75	13.318583679200001	511
-72.75	-11.25	9.649303436300002	448
-73.75	-11.25	3.53518447876	446
-55.25	-11.25	10.1834953308	483
-71.25	-11.25	11.2319847107	451
-69.75	-11.25	10.6200325012	454
-74.25	-11.25	2.5435991287250004	445
-73.25	-11.75	10.6340675354	397
-72.75	-11.75	12.2809928894	398
-71.25	-11.75	13.676140267514285	401
-71.25	-12.25	13.2335384369	352
-71.75	-12.25	9.11279296875	351
-69.25	-12.25	13.769755554200001	356
-72.25	-12.25	4.383081817625	350
-70.25	-12.25	9.61132125855	354
-69.75	-12.25	12.39788131715	355
-69.25	-12.75	12.335930633542858	309
-70.25	-12.75	12.2629173279	307
-69.75	-12.75	8.2382759094	308
-52.25	-12.75	7.561113739	343
-73.25	-13.25	2.40714035034	254
-71.75	-13.25	6.987249755875	257
-52.25	-13.25	7.497153282166666	296
-70.75	-13.25	9.1210380554	259
-74.75	-13.25	0.34090917110450003	251
-70.25	-13.25	9.33043060305	260
-73.75	-13.75	0.2324441432955	207
-69.25	-13.75	5.0789726257500005	216
-72.75	-13.75	0.0035578094422800003	209
-72.25	-14.25	0.002228544466195	170
-72.75	-14.25	0.056594198942	169
-69.25	-14.25	0.039618045091650005	174
-60.75	-14.25	10.812128448500001	191
-61.25	-14.25	6.352762222275	190
-60.75	-14.75	12.51219177245	158
-61.25	-14.75	17.55235443115	157
-61.25	-15.25	7.92002716065	133
-71.75	-15.25	0.009625403583050002	117
-62.75	-15.75	7.727948760975	109
-62.75	-16.25	7.0933830261	91
-61.75	-16.25	11.241123199475002	93
-61.25	-16.25	10.43897476195	94
-64.75	-16.75	10.750249481200001	72
-64.75	-17.25	9.6539756775	56
-60.75	-18.75	7.849668884300001	25
