"","coords.lon","coords.lat","areas","areas.sum.areas."
"93",-61.75,-16.25,2966.62620582021,0.00049905085825232
"94",-61.25,-16.25,2966.62620582021,0.00049905085825232
"95",-60.75,-16.25,2966.62620582021,0.00049905085825232
"96",-60.25,-16.25,2966.62620582021,0.00049905085825232
"97",-68.75,-15.75,2974.05919175921,0.000500301247669416
"98",-68.25,-15.75,2974.05919175921,0.000500301247669416
"99",-67.75,-15.75,2974.05919175921,0.000500301247669416
"100",-67.25,-15.75,2974.05919175921,0.000500301247669416
"101",-66.75,-15.75,2974.05919175921,0.000500301247669416
"102",-66.25,-15.75,2974.05919175921,0.000500301247669416
"103",-65.75,-15.75,2974.05919175921,0.000500301247669416
"104",-65.25,-15.75,2974.05919175921,0.000500301247669416
"105",-64.75,-15.75,2974.05919175921,0.000500301247669416
"106",-64.25,-15.75,2974.05919175921,0.000500301247669416
"107",-63.75,-15.75,2974.05919175921,0.000500301247669416
"108",-63.25,-15.75,2974.05919175921,0.000500301247669416
"109",-62.75,-15.75,2974.05919175921,0.000500301247669416
"110",-62.25,-15.75,2974.05919175921,0.000500301247669416
"111",-61.75,-15.75,2974.05919175921,0.000500301247669416
"112",-61.25,-15.75,2974.05919175921,0.000500301247669416
"113",-60.75,-15.75,2974.05919175921,0.000500301247669416
"114",-60.25,-15.75,2974.05919175921,0.000500301247669416
"115",-59.75,-15.75,2974.05919175921,0.000500301247669416
"116",-59.25,-15.75,2974.05919175921,0.000500301247669416
"117",-71.75,-15.25,2981.2656875119,0.0005015135365258
"118",-68.75,-15.25,2981.2656875119,0.0005015135365258
"119",-68.25,-15.25,2981.2656875119,0.0005015135365258
"120",-67.75,-15.25,2981.2656875119,0.0005015135365258
"121",-67.25,-15.25,2981.2656875119,0.0005015135365258
"122",-66.75,-15.25,2981.2656875119,0.0005015135365258
"123",-66.25,-15.25,2981.2656875119,0.0005015135365258
"124",-65.75,-15.25,2981.2656875119,0.0005015135365258
"125",-65.25,-15.25,2981.2656875119,0.0005015135365258
"126",-64.75,-15.25,2981.2656875119,0.0005015135365258
"127",-64.25,-15.25,2981.2656875119,0.0005015135365258
"128",-63.75,-15.25,2981.2656875119,0.0005015135365258
"129",-63.25,-15.25,2981.2656875119,0.0005015135365258
"130",-62.75,-15.25,2981.2656875119,0.0005015135365258
"131",-62.25,-15.25,2981.2656875119,0.0005015135365258
"132",-61.75,-15.25,2981.2656875119,0.0005015135365258
"133",-61.25,-15.25,2981.2656875119,0.0005015135365258
"134",-60.75,-15.25,2981.2656875119,0.0005015135365258
"135",-60.25,-15.25,2981.2656875119,0.0005015135365258
"136",-59.75,-15.25,2981.2656875119,0.0005015135365258
"137",-59.25,-15.25,2981.2656875119,0.0005015135365258
"138",-72.75,-14.75,2988.24514417574,0.000502687632484161
"139",-72.25,-14.75,2988.24514417574,0.000502687632484161
"140",-71.75,-14.75,2988.24514417574,0.000502687632484161
"141",-71.25,-14.75,2988.24514417574,0.000502687632484161
"142",-68.75,-14.75,2988.24514417574,0.000502687632484161
"143",-68.25,-14.75,2988.24514417574,0.000502687632484161
"144",-67.75,-14.75,2988.24514417574,0.000502687632484161
"145",-67.25,-14.75,2988.24514417574,0.000502687632484161
"146",-66.75,-14.75,2988.24514417574,0.000502687632484161
"147",-66.25,-14.75,2988.24514417574,0.000502687632484161
"148",-65.75,-14.75,2988.24514417574,0.000502687632484161
"149",-65.25,-14.75,2988.24514417574,0.000502687632484161
"150",-64.75,-14.75,2988.24514417574,0.000502687632484161
"151",-64.25,-14.75,2988.24514417574,0.000502687632484161
"152",-63.75,-14.75,2988.24514417574,0.000502687632484161
"153",-63.25,-14.75,2988.24514417574,0.000502687632484161
"154",-62.75,-14.75,2988.24514417574,0.000502687632484161
"155",-62.25,-14.75,2988.24514417574,0.000502687632484161
"156",-61.75,-14.75,2988.24514417574,0.000502687632484161
"157",-61.25,-14.75,2988.24514417574,0.000502687632484161
"158",-60.75,-14.75,2988.24514417574,0.000502687632484161
"159",-60.25,-14.75,2988.24514417574,0.000502687632484161
"160",-59.75,-14.75,2988.24514417574,0.000502687632484161
"161",-59.25,-14.75,2988.24514417574,0.000502687632484161
"162",-58.75,-14.75,2988.24514417574,0.000502687632484161
"163",-54.75,-14.75,2988.24514417574,0.000502687632484161
"164",-54.25,-14.75,2988.24514417574,0.000502687632484161
"165",-53.75,-14.75,2988.24514417574,0.000502687632484161
"166",-74.25,-14.25,2994.9970301205,0.000503823446112769
"167",-73.75,-14.25,2994.9970301205,0.000503823446112769
"168",-73.25,-14.25,2994.9970301205,0.000503823446112769
"169",-72.75,-14.25,2994.9970301205,0.000503823446112769
"170",-72.25,-14.25,2994.9970301205,0.000503823446112769
"171",-71.75,-14.25,2994.9970301205,0.000503823446112769
"172",-71.25,-14.25,2994.9970301205,0.000503823446112769
"173",-69.75,-14.25,2994.9970301205,0.000503823446112769
"174",-69.25,-14.25,2994.9970301205,0.000503823446112769
"175",-68.75,-14.25,2994.9970301205,0.000503823446112769
"176",-68.25,-14.25,2994.9970301205,0.000503823446112769
"177",-67.75,-14.25,2994.9970301205,0.000503823446112769
"178",-67.25,-14.25,2994.9970301205,0.000503823446112769
"179",-66.75,-14.25,2994.9970301205,0.000503823446112769
"180",-66.25,-14.25,2994.9970301205,0.000503823446112769
"181",-65.75,-14.25,2994.9970301205,0.000503823446112769
"182",-65.25,-14.25,2994.9970301205,0.000503823446112769
"183",-64.75,-14.25,2994.9970301205,0.000503823446112769
"184",-64.25,-14.25,2994.9970301205,0.000503823446112769
"185",-63.75,-14.25,2994.9970301205,0.000503823446112769
"186",-63.25,-14.25,2994.9970301205,0.000503823446112769
"187",-62.75,-14.25,2994.9970301205,0.000503823446112769
"188",-62.25,-14.25,2994.9970301205,0.000503823446112769
"189",-61.75,-14.25,2994.9970301205,0.000503823446112769
"190",-61.25,-14.25,2994.9970301205,0.000503823446112769
"191",-60.75,-14.25,2994.9970301205,0.000503823446112769
"192",-60.25,-14.25,2994.9970301205,0.000503823446112769
"193",-59.75,-14.25,2994.9970301205,0.000503823446112769
"194",-59.25,-14.25,2994.9970301205,0.000503823446112769
"195",-58.75,-14.25,2994.9970301205,0.000503823446112769
"196",-58.25,-14.25,2994.9970301205,0.000503823446112769
"197",-57.75,-14.25,2994.9970301205,0.000503823446112769
"198",-56.25,-14.25,2994.9970301205,0.000503823446112769
"199",-55.75,-14.25,2994.9970301205,0.000503823446112769
"200",-54.75,-14.25,2994.9970301205,0.000503823446112769
"201",-54.25,-14.25,2994.9970301205,0.000503823446112769
"202",-53.75,-14.25,2994.9970301205,0.000503823446112769
"203",-53.25,-14.25,2994.9970301205,0.000503823446112769
"204",-52.75,-14.25,2994.9970301205,0.000503823446112769
"205",-74.75,-13.75,3001.52083106543,0.000504920890898448
"206",-74.25,-13.75,3001.52083106543,0.000504920890898448
"207",-73.75,-13.75,3001.52083106543,0.000504920890898448
"208",-73.25,-13.75,3001.52083106543,0.000504920890898448
"209",-72.75,-13.75,3001.52083106543,0.000504920890898448
"210",-72.25,-13.75,3001.52083106543,0.000504920890898448
"211",-71.75,-13.75,3001.52083106543,0.000504920890898448
"212",-71.25,-13.75,3001.52083106543,0.000504920890898448
"213",-70.75,-13.75,3001.52083106543,0.000504920890898448
"214",-70.25,-13.75,3001.52083106543,0.000504920890898448
"215",-69.75,-13.75,3001.52083106543,0.000504920890898448
"216",-69.25,-13.75,3001.52083106543,0.000504920890898448
"217",-68.75,-13.75,3001.52083106543,0.000504920890898448
"218",-68.25,-13.75,3001.52083106543,0.000504920890898448
"219",-67.75,-13.75,3001.52083106543,0.000504920890898448
"220",-67.25,-13.75,3001.52083106543,0.000504920890898448
"221",-66.75,-13.75,3001.52083106543,0.000504920890898448
"222",-66.25,-13.75,3001.52083106543,0.000504920890898448
"223",-65.75,-13.75,3001.52083106543,0.000504920890898448
"224",-65.25,-13.75,3001.52083106543,0.000504920890898448
"225",-64.75,-13.75,3001.52083106543,0.000504920890898448
"226",-64.25,-13.75,3001.52083106543,0.000504920890898448
"227",-63.75,-13.75,3001.52083106543,0.000504920890898448
"228",-63.25,-13.75,3001.52083106543,0.000504920890898448
"229",-62.75,-13.75,3001.52083106543,0.000504920890898448
"230",-62.25,-13.75,3001.52083106543,0.000504920890898448
"231",-61.75,-13.75,3001.52083106543,0.000504920890898448
"232",-61.25,-13.75,3001.52083106543,0.000504920890898448
"233",-60.75,-13.75,3001.52083106543,0.000504920890898448
"234",-60.25,-13.75,3001.52083106543,0.000504920890898448
"235",-59.75,-13.75,3001.52083106543,0.000504920890898448
"236",-59.25,-13.75,3001.52083106543,0.000504920890898448
"237",-58.75,-13.75,3001.52083106543,0.000504920890898448
"238",-58.25,-13.75,3001.52083106543,0.000504920890898448
"239",-57.75,-13.75,3001.52083106543,0.000504920890898448
"240",-57.25,-13.75,3001.52083106543,0.000504920890898448
"241",-56.75,-13.75,3001.52083106543,0.000504920890898448
"242",-56.25,-13.75,3001.52083106543,0.000504920890898448
"243",-55.75,-13.75,3001.52083106543,0.000504920890898448
"244",-55.25,-13.75,3001.52083106543,0.000504920890898448
"245",-54.75,-13.75,3001.52083106543,0.000504920890898448
"246",-54.25,-13.75,3001.52083106543,0.000504920890898448
"247",-53.75,-13.75,3001.52083106543,0.000504920890898448
"248",-53.25,-13.75,3001.52083106543,0.000504920890898448
"249",-52.75,-13.75,3001.52083106543,0.000504920890898448
"250",-52.25,-13.75,3001.52083106543,0.000504920890898448
"251",-74.75,-13.25,3007.81605007812,0.00050597988324639
"252",-74.25,-13.25,3007.81605007812,0.00050597988324639
"253",-73.75,-13.25,3007.81605007812,0.00050597988324639
"254",-73.25,-13.25,3007.81605007812,0.00050597988324639
"255",-72.75,-13.25,3007.81605007812,0.00050597988324639
"256",-72.25,-13.25,3007.81605007812,0.00050597988324639
"257",-71.75,-13.25,3007.81605007812,0.00050597988324639
"258",-71.25,-13.25,3007.81605007812,0.00050597988324639
"259",-70.75,-13.25,3007.81605007812,0.00050597988324639
"260",-70.25,-13.25,3007.81605007812,0.00050597988324639
"261",-69.75,-13.25,3007.81605007812,0.00050597988324639
"262",-69.25,-13.25,3007.81605007812,0.00050597988324639
"263",-68.75,-13.25,3007.81605007812,0.00050597988324639
"264",-68.25,-13.25,3007.81605007812,0.00050597988324639
"265",-67.75,-13.25,3007.81605007812,0.00050597988324639
"266",-67.25,-13.25,3007.81605007812,0.00050597988324639
"267",-66.75,-13.25,3007.81605007812,0.00050597988324639
"268",-66.25,-13.25,3007.81605007812,0.00050597988324639
"269",-65.75,-13.25,3007.81605007812,0.00050597988324639
"270",-65.25,-13.25,3007.81605007812,0.00050597988324639
"271",-64.75,-13.25,3007.81605007812,0.00050597988324639
"272",-64.25,-13.25,3007.81605007812,0.00050597988324639
"273",-63.75,-13.25,3007.81605007812,0.00050597988324639
"274",-63.25,-13.25,3007.81605007812,0.00050597988324639
"275",-62.75,-13.25,3007.81605007812,0.00050597988324639
"276",-62.25,-13.25,3007.81605007812,0.00050597988324639
"277",-61.75,-13.25,3007.81605007812,0.00050597988324639
"278",-61.25,-13.25,3007.81605007812,0.00050597988324639
"279",-60.75,-13.25,3007.81605007812,0.00050597988324639
"280",-60.25,-13.25,3007.81605007812,0.00050597988324639
"281",-59.75,-13.25,3007.81605007812,0.00050597988324639
"282",-59.25,-13.25,3007.81605007812,0.00050597988324639
"283",-58.75,-13.25,3007.81605007812,0.00050597988324639
"284",-58.25,-13.25,3007.81605007812,0.00050597988324639
"285",-57.75,-13.25,3007.81605007812,0.00050597988324639
"286",-57.25,-13.25,3007.81605007812,0.00050597988324639
"287",-56.75,-13.25,3007.81605007812,0.00050597988324639
"288",-56.25,-13.25,3007.81605007812,0.00050597988324639
"289",-55.75,-13.25,3007.81605007812,0.00050597988324639
"290",-55.25,-13.25,3007.81605007812,0.00050597988324639
"291",-54.75,-13.25,3007.81605007812,0.00050597988324639
"292",-54.25,-13.25,3007.81605007812,0.00050597988324639
"293",-53.75,-13.25,3007.81605007812,0.00050597988324639
"294",-53.25,-13.25,3007.81605007812,0.00050597988324639
"295",-52.75,-13.25,3007.81605007812,0.00050597988324639
"296",-52.25,-13.25,3007.81605007812,0.00050597988324639
"297",-75.25,-12.75,3013.88220766689,0.000507000342495698
"298",-74.75,-12.75,3013.88220766689,0.000507000342495698
"299",-74.25,-12.75,3013.88220766689,0.000507000342495698
"300",-73.75,-12.75,3013.88220766689,0.000507000342495698
"301",-73.25,-12.75,3013.88220766689,0.000507000342495698
"302",-72.75,-12.75,3013.88220766689,0.000507000342495698
"303",-72.25,-12.75,3013.88220766689,0.000507000342495698
"304",-71.75,-12.75,3013.88220766689,0.000507000342495698
"305",-71.25,-12.75,3013.88220766689,0.000507000342495698
"306",-70.75,-12.75,3013.88220766689,0.000507000342495698
"307",-70.25,-12.75,3013.88220766689,0.000507000342495698
"308",-69.75,-12.75,3013.88220766689,0.000507000342495698
"309",-69.25,-12.75,3013.88220766689,0.000507000342495698
"310",-68.75,-12.75,3013.88220766689,0.000507000342495698
"311",-68.25,-12.75,3013.88220766689,0.000507000342495698
"312",-67.75,-12.75,3013.88220766689,0.000507000342495698
"313",-67.25,-12.75,3013.88220766689,0.000507000342495698
"314",-66.75,-12.75,3013.88220766689,0.000507000342495698
"315",-66.25,-12.75,3013.88220766689,0.000507000342495698
"316",-65.75,-12.75,3013.88220766689,0.000507000342495698
"317",-65.25,-12.75,3013.88220766689,0.000507000342495698
"318",-64.75,-12.75,3013.88220766689,0.000507000342495698
"319",-64.25,-12.75,3013.88220766689,0.000507000342495698
"320",-63.75,-12.75,3013.88220766689,0.000507000342495698
"321",-63.25,-12.75,3013.88220766689,0.000507000342495698
"322",-62.75,-12.75,3013.88220766689,0.000507000342495698
"323",-62.25,-12.75,3013.88220766689,0.000507000342495698
"324",-61.75,-12.75,3013.88220766689,0.000507000342495698
"325",-61.25,-12.75,3013.88220766689,0.000507000342495698
"326",-60.75,-12.75,3013.88220766689,0.000507000342495698
"327",-60.25,-12.75,3013.88220766689,0.000507000342495698
"328",-59.75,-12.75,3013.88220766689,0.000507000342495698
"329",-59.25,-12.75,3013.88220766689,0.000507000342495698
"330",-58.75,-12.75,3013.88220766689,0.000507000342495698
"331",-58.25,-12.75,3013.88220766689,0.000507000342495698
"332",-57.75,-12.75,3013.88220766689,0.000507000342495698
"333",-57.25,-12.75,3013.88220766689,0.000507000342495698
"334",-56.75,-12.75,3013.88220766689,0.000507000342495698
"335",-56.25,-12.75,3013.88220766689,0.000507000342495698
"336",-55.75,-12.75,3013.88220766689,0.000507000342495698
"337",-55.25,-12.75,3013.88220766689,0.000507000342495698
"338",-54.75,-12.75,3013.88220766689,0.000507000342495698
"339",-54.25,-12.75,3013.88220766689,0.000507000342495698
"340",-53.75,-12.75,3013.88220766689,0.000507000342495698
"341",-53.25,-12.75,3013.88220766689,0.000507000342495698
"342",-52.75,-12.75,3013.88220766689,0.000507000342495698
"343",-52.25,-12.75,3013.88220766689,0.000507000342495698
"344",-75.25,-12.25,3019.71884176434,0.000507982190916615
"345",-74.75,-12.25,3019.71884176434,0.000507982190916615
"346",-74.25,-12.25,3019.71884176434,0.000507982190916615
"347",-73.75,-12.25,3019.71884176434,0.000507982190916615
"348",-73.25,-12.25,3019.71884176434,0.000507982190916615
"349",-72.75,-12.25,3019.71884176434,0.000507982190916615
"350",-72.25,-12.25,3019.71884176434,0.000507982190916615
"351",-71.75,-12.25,3019.71884176434,0.000507982190916615
"352",-71.25,-12.25,3019.71884176434,0.000507982190916615
"353",-70.75,-12.25,3019.71884176434,0.000507982190916615
"354",-70.25,-12.25,3019.71884176434,0.000507982190916615
"355",-69.75,-12.25,3019.71884176434,0.000507982190916615
"356",-69.25,-12.25,3019.71884176434,0.000507982190916615
"357",-68.75,-12.25,3019.71884176434,0.000507982190916615
"358",-68.25,-12.25,3019.71884176434,0.000507982190916615
"359",-67.75,-12.25,3019.71884176434,0.000507982190916615
"360",-67.25,-12.25,3019.71884176434,0.000507982190916615
"361",-66.75,-12.25,3019.71884176434,0.000507982190916615
"362",-66.25,-12.25,3019.71884176434,0.000507982190916615
"363",-65.75,-12.25,3019.71884176434,0.000507982190916615
"364",-65.25,-12.25,3019.71884176434,0.000507982190916615
"365",-64.75,-12.25,3019.71884176434,0.000507982190916615
"366",-64.25,-12.25,3019.71884176434,0.000507982190916615
"367",-63.75,-12.25,3019.71884176434,0.000507982190916615
"368",-63.25,-12.25,3019.71884176434,0.000507982190916615
"369",-62.75,-12.25,3019.71884176434,0.000507982190916615
"370",-62.25,-12.25,3019.71884176434,0.000507982190916615
"371",-61.75,-12.25,3019.71884176434,0.000507982190916615
"372",-61.25,-12.25,3019.71884176434,0.000507982190916615
"373",-60.75,-12.25,3019.71884176434,0.000507982190916615
"374",-60.25,-12.25,3019.71884176434,0.000507982190916615
"375",-59.75,-12.25,3019.71884176434,0.000507982190916615
"376",-59.25,-12.25,3019.71884176434,0.000507982190916615
"377",-58.75,-12.25,3019.71884176434,0.000507982190916615
"378",-58.25,-12.25,3019.71884176434,0.000507982190916615
"379",-57.75,-12.25,3019.71884176434,0.000507982190916615
"380",-57.25,-12.25,3019.71884176434,0.000507982190916615
"381",-56.75,-12.25,3019.71884176434,0.000507982190916615
"382",-56.25,-12.25,3019.71884176434,0.000507982190916615
"383",-55.75,-12.25,3019.71884176434,0.000507982190916615
"384",-55.25,-12.25,3019.71884176434,0.000507982190916615
"385",-54.75,-12.25,3019.71884176434,0.000507982190916615
"386",-54.25,-12.25,3019.71884176434,0.000507982190916615
"387",-53.75,-12.25,3019.71884176434,0.000507982190916615
"388",-53.25,-12.25,3019.71884176434,0.000507982190916615
"389",-52.75,-12.25,3019.71884176434,0.000507982190916615
"390",-52.25,-12.25,3019.71884176434,0.000507982190916615
"391",-51.75,-12.25,3019.71884176434,0.000507982190916615
"392",-75.75,-11.75,3025.32550779494,0.000508925353721898
"393",-75.25,-11.75,3025.32550779494,0.000508925353721898
"394",-74.75,-11.75,3025.32550779494,0.000508925353721898
"395",-74.25,-11.75,3025.32550779494,0.000508925353721898
"396",-73.75,-11.75,3025.32550779494,0.000508925353721898
"397",-73.25,-11.75,3025.32550779494,0.000508925353721898
"398",-72.75,-11.75,3025.32550779494,0.000508925353721898
"399",-72.25,-11.75,3025.32550779494,0.000508925353721898
"400",-71.75,-11.75,3025.32550779494,0.000508925353721898
"401",-71.25,-11.75,3025.32550779494,0.000508925353721898
"402",-70.75,-11.75,3025.32550779494,0.000508925353721898
"403",-70.25,-11.75,3025.32550779494,0.000508925353721898
"404",-69.75,-11.75,3025.32550779494,0.000508925353721898
"405",-69.25,-11.75,3025.32550779494,0.000508925353721898
"406",-68.75,-11.75,3025.32550779494,0.000508925353721898
"407",-68.25,-11.75,3025.32550779494,0.000508925353721898
"408",-67.75,-11.75,3025.32550779494,0.000508925353721898
"409",-67.25,-11.75,3025.32550779494,0.000508925353721898
"410",-66.75,-11.75,3025.32550779494,0.000508925353721898
"411",-66.25,-11.75,3025.32550779494,0.000508925353721898
"412",-65.75,-11.75,3025.32550779494,0.000508925353721898
"413",-65.25,-11.75,3025.32550779494,0.000508925353721898
"414",-64.75,-11.75,3025.32550779494,0.000508925353721898
"415",-64.25,-11.75,3025.32550779494,0.000508925353721898
"416",-63.75,-11.75,3025.32550779494,0.000508925353721898
"417",-63.25,-11.75,3025.32550779494,0.000508925353721898
"418",-62.75,-11.75,3025.32550779494,0.000508925353721898
"419",-62.25,-11.75,3025.32550779494,0.000508925353721898
"420",-61.75,-11.75,3025.32550779494,0.000508925353721898
"421",-61.25,-11.75,3025.32550779494,0.000508925353721898
"422",-60.75,-11.75,3025.32550779494,0.000508925353721898
"423",-60.25,-11.75,3025.32550779494,0.000508925353721898
"424",-59.75,-11.75,3025.32550779494,0.000508925353721898
"425",-59.25,-11.75,3025.32550779494,0.000508925353721898
"426",-58.75,-11.75,3025.32550779494,0.000508925353721898
"427",-58.25,-11.75,3025.32550779494,0.000508925353721898
"428",-57.75,-11.75,3025.32550779494,0.000508925353721898
"429",-57.25,-11.75,3025.32550779494,0.000508925353721898
"430",-56.75,-11.75,3025.32550779494,0.000508925353721898
"431",-56.25,-11.75,3025.32550779494,0.000508925353721898
"432",-55.75,-11.75,3025.32550779494,0.000508925353721898
"433",-55.25,-11.75,3025.32550779494,0.000508925353721898
"434",-54.75,-11.75,3025.32550779494,0.000508925353721898
"435",-54.25,-11.75,3025.32550779494,0.000508925353721898
"436",-53.75,-11.75,3025.32550779494,0.000508925353721898
"437",-53.25,-11.75,3025.32550779494,0.000508925353721898
"438",-52.75,-11.75,3025.32550779494,0.000508925353721898
"439",-52.25,-11.75,3025.32550779494,0.000508925353721898
"440",-51.75,-11.75,3025.32550779494,0.000508925353721898
"441",-76.25,-11.25,3030.70177870279,0.000509829759071481
"442",-75.75,-11.25,3030.70177870279,0.000509829759071481
"443",-75.25,-11.25,3030.70177870279,0.000509829759071481
"444",-74.75,-11.25,3030.70177870279,0.000509829759071481
"445",-74.25,-11.25,3030.70177870279,0.000509829759071481
"446",-73.75,-11.25,3030.70177870279,0.000509829759071481
"447",-73.25,-11.25,3030.70177870279,0.000509829759071481
"448",-72.75,-11.25,3030.70177870279,0.000509829759071481
"449",-72.25,-11.25,3030.70177870279,0.000509829759071481
"450",-71.75,-11.25,3030.70177870279,0.000509829759071481
"451",-71.25,-11.25,3030.70177870279,0.000509829759071481
"452",-70.75,-11.25,3030.70177870279,0.000509829759071481
"453",-70.25,-11.25,3030.70177870279,0.000509829759071481
"454",-69.75,-11.25,3030.70177870279,0.000509829759071481
"455",-69.25,-11.25,3030.70177870279,0.000509829759071481
"456",-68.75,-11.25,3030.70177870279,0.000509829759071481
"457",-68.25,-11.25,3030.70177870279,0.000509829759071481
"458",-67.75,-11.25,3030.70177870279,0.000509829759071481
"459",-67.25,-11.25,3030.70177870279,0.000509829759071481
"460",-66.75,-11.25,3030.70177870279,0.000509829759071481
"461",-66.25,-11.25,3030.70177870279,0.000509829759071481
"462",-65.75,-11.25,3030.70177870279,0.000509829759071481
"463",-65.25,-11.25,3030.70177870279,0.000509829759071481
"464",-64.75,-11.25,3030.70177870279,0.000509829759071481
"465",-64.25,-11.25,3030.70177870279,0.000509829759071481
"466",-63.75,-11.25,3030.70177870279,0.000509829759071481
"467",-63.25,-11.25,3030.70177870279,0.000509829759071481
"468",-62.75,-11.25,3030.70177870279,0.000509829759071481
"469",-62.25,-11.25,3030.70177870279,0.000509829759071481
"470",-61.75,-11.25,3030.70177870279,0.000509829759071481
"471",-61.25,-11.25,3030.70177870279,0.000509829759071481
"472",-60.75,-11.25,3030.70177870279,0.000509829759071481
"473",-60.25,-11.25,3030.70177870279,0.000509829759071481
"474",-59.75,-11.25,3030.70177870279,0.000509829759071481
"475",-59.25,-11.25,3030.70177870279,0.000509829759071481
"476",-58.75,-11.25,3030.70177870279,0.000509829759071481
"477",-58.25,-11.25,3030.70177870279,0.000509829759071481
"478",-57.75,-11.25,3030.70177870279,0.000509829759071481
"479",-57.25,-11.25,3030.70177870279,0.000509829759071481
"480",-56.75,-11.25,3030.70177870279,0.000509829759071481
"481",-56.25,-11.25,3030.70177870279,0.000509829759071481
"482",-55.75,-11.25,3030.70177870279,0.000509829759071481
"483",-55.25,-11.25,3030.70177870279,0.000509829759071481
"484",-54.75,-11.25,3030.70177870279,0.000509829759071481
"485",-54.25,-11.25,3030.70177870279,0.000509829759071481
"486",-53.75,-11.25,3030.70177870279,0.000509829759071481
"487",-53.25,-11.25,3030.70177870279,0.000509829759071481
"488",-52.75,-11.25,3030.70177870279,0.000509829759071481
"489",-52.25,-11.25,3030.70177870279,0.000509829759071481
"490",-76.25,-10.75,3035.84724495552,0.000510695338073142
"491",-75.75,-10.75,3035.84724495552,0.000510695338073142
"492",-75.25,-10.75,3035.84724495552,0.000510695338073142
"493",-74.75,-10.75,3035.84724495552,0.000510695338073142
"494",-74.25,-10.75,3035.84724495552,0.000510695338073142
"495",-73.75,-10.75,3035.84724495552,0.000510695338073142
"496",-73.25,-10.75,3035.84724495552,0.000510695338073142
"497",-72.75,-10.75,3035.84724495552,0.000510695338073142
"498",-72.25,-10.75,3035.84724495552,0.000510695338073142
"499",-71.75,-10.75,3035.84724495552,0.000510695338073142
"500",-71.25,-10.75,3035.84724495552,0.000510695338073142
"501",-70.75,-10.75,3035.84724495552,0.000510695338073142
"502",-70.25,-10.75,3035.84724495552,0.000510695338073142
"503",-69.75,-10.75,3035.84724495552,0.000510695338073142
"504",-69.25,-10.75,3035.84724495552,0.000510695338073142
"505",-68.75,-10.75,3035.84724495552,0.000510695338073142
"506",-68.25,-10.75,3035.84724495552,0.000510695338073142
"507",-67.75,-10.75,3035.84724495552,0.000510695338073142
"508",-67.25,-10.75,3035.84724495552,0.000510695338073142
"509",-66.75,-10.75,3035.84724495552,0.000510695338073142
"510",-66.25,-10.75,3035.84724495552,0.000510695338073142
"511",-65.75,-10.75,3035.84724495552,0.000510695338073142
"512",-65.25,-10.75,3035.84724495552,0.000510695338073142
"513",-64.75,-10.75,3035.84724495552,0.000510695338073142
"514",-64.25,-10.75,3035.84724495552,0.000510695338073142
"515",-63.75,-10.75,3035.84724495552,0.000510695338073142
"516",-63.25,-10.75,3035.84724495552,0.000510695338073142
"517",-62.75,-10.75,3035.84724495552,0.000510695338073142
"518",-62.25,-10.75,3035.84724495552,0.000510695338073142
"519",-61.75,-10.75,3035.84724495552,0.000510695338073142
"520",-61.25,-10.75,3035.84724495552,0.000510695338073142
"521",-60.75,-10.75,3035.84724495552,0.000510695338073142
"522",-60.25,-10.75,3035.84724495552,0.000510695338073142
"523",-59.75,-10.75,3035.84724495552,0.000510695338073142
"524",-59.25,-10.75,3035.84724495552,0.000510695338073142
"525",-58.75,-10.75,3035.84724495552,0.000510695338073142
"526",-58.25,-10.75,3035.84724495552,0.000510695338073142
"527",-57.75,-10.75,3035.84724495552,0.000510695338073142
"528",-57.25,-10.75,3035.84724495552,0.000510695338073142
"529",-56.75,-10.75,3035.84724495552,0.000510695338073142
"530",-56.25,-10.75,3035.84724495552,0.000510695338073142
"531",-55.75,-10.75,3035.84724495552,0.000510695338073142
"532",-55.25,-10.75,3035.84724495552,0.000510695338073142
"533",-54.75,-10.75,3035.84724495552,0.000510695338073142
"534",-54.25,-10.75,3035.84724495552,0.000510695338073142
"535",-53.75,-10.75,3035.84724495552,0.000510695338073142
"536",-53.25,-10.75,3035.84724495552,0.000510695338073142
"537",-52.75,-10.75,3035.84724495552,0.000510695338073142
"538",-52.25,-10.75,3035.84724495552,0.000510695338073142
"539",-76.75,-10.25,3040.76151465113,0.000511522024800464
"540",-76.25,-10.25,3040.76151465113,0.000511522024800464
"541",-75.75,-10.25,3040.76151465113,0.000511522024800464
"542",-75.25,-10.25,3040.76151465113,0.000511522024800464
"543",-74.75,-10.25,3040.76151465113,0.000511522024800464
"544",-74.25,-10.25,3040.76151465113,0.000511522024800464
"545",-73.75,-10.25,3040.76151465113,0.000511522024800464
"546",-73.25,-10.25,3040.76151465113,0.000511522024800464
"547",-72.75,-10.25,3040.76151465113,0.000511522024800464
"548",-72.25,-10.25,3040.76151465113,0.000511522024800464
"549",-71.75,-10.25,3040.76151465113,0.000511522024800464
"550",-71.25,-10.25,3040.76151465113,0.000511522024800464
"551",-70.75,-10.25,3040.76151465113,0.000511522024800464
"552",-70.25,-10.25,3040.76151465113,0.000511522024800464
"553",-69.75,-10.25,3040.76151465113,0.000511522024800464
"554",-69.25,-10.25,3040.76151465113,0.000511522024800464
"555",-68.75,-10.25,3040.76151465113,0.000511522024800464
"556",-68.25,-10.25,3040.76151465113,0.000511522024800464
"557",-67.75,-10.25,3040.76151465113,0.000511522024800464
